,index,country,province,region_1,winery,title,variety,price,points,taster_name,description,designation,taster_twitter_handle
40316,40283,Spain,Northern Spain,Ribera del Duero,Matarromera,Matarromera 2010 Reserva  (Ribera del Duero),Tempranillo,55.0,92,Michael Schachner,"Balsam wood, coconut, tobacco and black-fruit aromas feed into a lush, easygoing palate with smooth tannins and lots of weight. This is ripe in raisin and prune flavors along with savory berry, cumin and baking spice notes. A chunky finish delivers chocolate and tobacco flavors but not much bite or structure. Drink through 2019.",Reserva,@wineschach
40323,40291,Spain,Northern Spain,Toro,Bodega Carmen Rodríguez,Bodega Carmen Rodríguez 2009 Carodorum Issos  (Toro),Tinta de Toro,20.0,92,Michael Schachner,"Inviting aromas of balsam wood, pipe tobacco and black fruits are lusty and deep. This is big and drawing on the palate, with ribald flavors of blackberry, licorice, chocolate and mocha. A rich, chocolaty, oaky finish with controlled acidic kick and tannic bite confirm the wine's power and spirit. Drink through 2020.",Carodorum Issos,@wineschach
40325,40293,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Mauro,Mauro 2008 VS Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,100.0,92,Michael Schachner,"Given how cool and difficult the 2008 vintage was, this is impressive. Bold, oaky aromas of coconut, cola and mocha come with a blackberry backing. Vibrancy and hard tannins push the palate, which brings chocolaty flavors, spice and mocha along with core berry. Licorice, toast and other black flavors drive an oaky, hard finish. Drink through 2021.",VS,@wineschach
40331,40299,Spain,Catalonia,Cava,Segura Viudas,Segura Viudas NV Aria Estate Extra Dry Sparkling (Cava),Sparkling Blend,14.0,81,Michael Schachner,"A yellow color and skunky aromas are not positive. In the mouth, this is soft and lacking an acidic edge. Flavors of wheat bread and vanilla blend with oxidized white-fruit notes.",Aria Estate Extra Dry,@wineschach
40332,40300,Spain,Spain Other,Spain,J. Garcia Carrion,J. Garcia Carrion NV Opera Prima Sparkling Moscato (Spain),Moscato,8.0,81,Michael Schachner,"Aromas of air freshener, lychee and honey introduce a basic, no-bead palate full of tropical flavors that are similar to a Tiki punch with no booze. A mild, low-foam finish is the final act.",Opera Prima Sparkling,@wineschach
40335,40303,Spain,Catalonia,Cava,Freixenet,Freixenet NV Spumante Sparkling (Cava),Sparkling Blend,9.0,80,Michael Schachner,"Of all the Cavas made by Freixenet, this oddly sweet Spumante is the weakest. This is briny, pickled and candied on the nose, with hints of lychee and banana. Flavors of Sprite, cane sugar and banana finish with sulfur, honeydew and a faux kiwi note.",Spumante,@wineschach
40338,40307,Spain,Northern Spain,Ribera del Duero,Emilio Moro,Emilio Moro 2009 Clon de la Familia  (Ribera del Duero),Tinto Fino,450.0,98,Michael Schachner,"Luscious prune and blackberry aromas come with complex notes of graphite, toast and tobacco. The palate on this 80-case, high-end Tinto Fino is about as full as they come while still maintaining impeccable balance. Roasted berry, cassis and salty leather flavors are delicious but also challenging, while baked berry flavors, raw power and ripe tannins define the finish. Drink this outstanding Spanish wine from 2014 through 2024.",Clon de la Familia,@wineschach
40341,40310,Spain,Northern Spain,Ribera del Duero,Emilio Moro,Emilio Moro 2009 Malleolus de Valderramiro  (Ribera del Duero),Tinto Fino,130.0,96,Michael Schachner,"After two marginal vintages (2007–08), this is Emilio Moro and Ribera del Duero at their finest. This Tinto Fino delivers a huge wave of mocha, blackberry, tobacco and coffee aromas in front of a dense and layered palate that's packed with prune, chocolate, cassis and blackberry flavors. A savory, richly textured finish overflowing with coffee, chocolate and smoky flavors seals the deal. Drink from 2015–2022.",Malleolus de Valderramiro,@wineschach
40446,40413,Spain,Catalonia,Terra Alta,Cellers Tarroné,Cellers Tarroné 2014 Punt i... Garnacha-Syrah (Terra Alta),Garnacha-Syrah,25.0,87,Michael Schachner,"This Garnacha-Syrah blend smells cheesy, raisiny and overoaked, especially at first, when it hits with a strong note of pepper. The palate is lively but cushioned, while herbal cherry and prune flavors turn soft and jammy on the finish.",Punt i...,@wineschach
40487,40455,Spain,Central Spain,Uclés,Bodegas Fontana,Bodegas Fontana 2009 Mesta Macabeo-Moscatel (Uclés),Macabeo-Moscatel,8.0,85,Michael Schachner,"Zesty on the nose and pulsing with white-fruit aromas, and that opening is backed by a spritzy, lively body that brings lemon-lime and soda-like flavors. Melony and green on the finish, and good overall in a simple, tropical sort of way.",Mesta,@wineschach
40490,40458,Spain,Northern Spain,Rioja,Marqués de Cáceres,Marqués de Cáceres 2009 Satinela Medium Sweet White (Rioja),White Blend,9.0,85,Michael Schachner,"For a sweet wine, it's clean, light and airy, with pear and powdered sugar on the nose. The flavors are definitely sweet but the feel isn't particularly sticky, and the finishing flavors of candied fruit, vanilla and honeydew are good. Made from late-harvest Viura and Malvasia.",Satinela Medium Sweet,@wineschach
40555,40522,Spain,Northern Spain,Ribera del Duero,Resalte,Resalte 2011 Vendimia Seleccionada  (Ribera del Duero),Tempranillo,32.0,89,Michael Schachner,"Spiced berry, dry oak and a note of latex define the nose on this ripe, likable, friendly Tempranillo. The wine is lively on the palate, with candied, jumpy flavors of berry fruits that finish with some foxiness and a wet-fur note. The emphasis here is on fresh fruit more than power or oakiness.",Vendimia Seleccionada,@wineschach
40573,40540,Spain,Northern Spain,Rioja,Marqués de la Concordia,Marqués de la Concordia 2007 Hacienda de Susar  (Rioja),Red Blend,35.0,89,Michael Schachner,"The nose on this wine is condensed and tight, with snappy berry aromas that come across fresh. The palate feel is lively and juicy, while flavors of plum, berry and tobacco are honest and appealing. Straightforward and convincing as a whole, with a solid structure. Drink now through 2017.",Hacienda de Susar,@wineschach
40594,40560,Spain,Northern Spain,Rioja,Solar de Castro,Solar de Castro 2013 Vendimia Seleccionada  (Rioja),Tempranillo,22.0,90,Michael Schachner,"Aromas of minerally pencil lead and smoky plum and berry are positive albeit oaky. This is tight and grabby in feel, with firm tannins. Plum and berry flavors offer more than enough oaky support, while the finish is dominated by wood-spice notes and bulky tannins. Drink through 2021.",Vendimia Seleccionada,@wineschach
40606,40572,Spain,Northern Spain,Rioja,Viña Olabarri,Viña Olabarri 2013 Crianza  (Rioja),Tempranillo,16.0,90,Michael Schachner,"Bold aromas of mint, spice and smoky cherry and plum lead to a full, fair and honest palate with choppy tannins. Toasty, minty, oak-heavy flavors of black plum, black currant, herbs and spice finish with good length and character. Drink through 2019.",Crianza,@wineschach
40615,40581,Spain,Catalonia,Priorat,Casa Gran del Siurana,Casa Gran del Siurana 2011 GR-174 Red (Priorat),Red Blend,19.0,90,Michael Schachner,"Rubbery, leathery aromas of minerally berry and raisin set up a tight, well-structured palate with bracing tannins. Fully ripe flavors of dark fruits and minerals finish warm and a bit baked, with a firm, proper feel. Drink through 2019.",GR-174,@wineschach
40640,40606,Spain,Northern Spain,Rioja,CVNE,CVNE 2011 Viña Real Reserva  (Rioja),Tempranillo,32.0,90,Michael Schachner,"Spicy plum and berry aromas are slightly earthy and on the money. This feels full and plump, but well balanced. Spicy dry plum and berry flavors are limited but focused, while this offers a vanilla note on a finish that fades out slow and easy. Drink through 2019.",Viña Real Reserva,@wineschach
40662,40629,Spain,Northern Spain,Cigales,Museum,Museum 2012 Reserva Tempranillo (Cigales),Tempranillo,20.0,89,Michael Schachner,"Ripe berry aromas are a bit raisiny, with vanilla and balsam wood notes. This Tempranillo feels blocky, saturated and tannic. Flavors of raisin, prune, blackberry and wood spice are full and bullish, while a boundary-pushing finish maintains a palpable raisiny quality. Drink through 2020.",Reserva,@wineschach
40664,40631,Spain,Catalonia,Montsant,Portal del Montsant,Portal del Montsant 2013 Brunus Red (Montsant),Cariñena-Garnacha,31.0,89,Michael Schachner,"Although this Carignan-Garnacha blend smells gritty and not as ripe as vintages like 2012 and 2011, it is fresh and full in feel, with grippy tannins. Flavors of blackened spice, plum and berry fruits finish full, fleshy and a touch hot. Drink through 2019.",Brunus,@wineschach
40679,40646,Spain,Andalucia,Jerez,González Byass,González Byass NV Noe Viejo Pedro Ximénez (Jerez),Pedro Ximénez,49.0,93,Michael Schachner,"Perfectly sweet, unctuous and rich, with lush coffee and cocoa aromas that indicate that complexity is coming. That promise is rewarded on the palate, which hits fifth gear in seconds flat. Flavorwise, it's complex and balanced, with good acidity forcing up orange and honey flavors in addition to raisin and brown sugar. A Wow wine where there finish lasts for minutes on end.",Noe Viejo,@wineschach
40692,40658,Spain,Northern Spain,Rioja,Marqués de Cáceres,Marqués de Cáceres 2009 MC  (Rioja),Tempranillo,33.0,92,Michael Schachner,"Layered, stout and pure smelling, with aromas of cola, chocolate and modern, ripe berry fruit that roll out the welcome mat. Feels full and tannic, with toasty black fruit flavors accented by espresso and bitter chocolate. Finishes dark, with coffee and licorice flavors. Best from late 2012 through 2015.",MC,@wineschach
40704,40670,Spain,Spain Other,Spain,Bodegas Langa,Bodegas Langa 2012 Pi Garnacha Blanca (Spain),Garnacha Blanca,20.0,85,Michael Schachner,"Floral white-flower aromas settle on buttercup and lees notes, while in the mouth this is creamy but low on structure. Yeasty peach and apple flavors finish chunky, and overall low acidity is an issue.",Pi,@wineschach
40708,40673,Spain,Catalonia,Catalunya,Campo Lindo,Campo Lindo 2009 Crianza Tradicional Cabernet Sauvignon-Tempranillo (Catalunya),Cabernet Sauvignon-Tempranillo,15.0,85,Michael Schachner,"Ripe, soft and pillowy on the nose, this blend is wide and lazy on the palate, with raisin and prune flavors offset by moderate acidity. A loamy, raisiny finish confirms a sense of ripeness and weight.",Crianza Tradicional,@wineschach
40801,40766,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Bodegas y Vinos de Lécera,Bodegas y Vinos de Lécera NV Esenzia Garnacha (Vino de la Tierra del Bajo Aragón),Garnacha,9.0,82,Michael Schachner,"A green, struggling wine from front to back. The nose kicks up underripe aromas to go with distant red fruit, while the palate is edgy and prickly, with high acidity creating snappy cherry and green flavors.",Esenzia,@wineschach
40844,40810,Spain,Northern Spain,Rioja,Aldonia,Aldonia 2007 La Dama  (Rioja),Tempranillo Blend,43.0,90,Michael Schachner,"Soft, baked aromas of rooty, dark-berry fruits are easier going than the wine's high-toned, acid-driven palate. Flavors of vanilla, coconut, tobacco, prune and spiced berry fruits finish with length and structure along with tobacco and nutmeg accents. Drink through 2020.",La Dama,@wineschach
40879,40847,Spain,Northern Spain,Rueda,Comenge,Comenge 2015 Familia Comenge Verdejo (Rueda),Verdejo,13.0,87,Michael Schachner,"Comenge, which is headquartered in nearby Ribera del Duero, has branched out into Rueda with this lean, clean Verdejo that opens with citrus aromas and a tight mouthfeel. Stony tangerine and lemony flavors turn salty and briny on a light finish.",Familia Comenge,@wineschach
40887,40855,Spain,Northern Spain,Rioja,Bodegas Muriel,Bodegas Muriel 2015 Vendimia Seleccionada Viura (Rioja),Viura,12.0,87,Michael Schachner,"Pear and melon aromas are mild but clean. This is slightly crisp and tangy, with good grip. Lightly brined citrus flavors finish steady. Overall this qualifies as a nice everyday white.",Vendimia Seleccionada,@wineschach
40912,40880,Spain,Galicia,Rías Baixas,Attis,Attis 2014 Lías Finas Albariño (Rías Baixas),Albariño,18.0,84,Michael Schachner,"Bright gold in color, with oily aromas of dried apricot, this is distinctly not peppy or lively on the nose. Mature and fleshy in feel, this is on its last legs. Flavors of bitter stone fruits and salt hold steady on the finish.",Lías Finas,@wineschach
40914,40884,Spain,Central Spain,Vino de la Tierra de Castilla,Mureda,Mureda 2015 Made with Organic Grapes Chardonnay (Vino de la Tierra de Castilla),Chardonnay,10.0,84,Michael Schachner,"Citrus and apricot aromas are basic. This feels dilute but fresh. Peppery, slightly bitter and stalky white-fruit flavors finish similarly.",Made with Organic Grapes,@wineschach
40922,40892,Spain,Northern Spain,Somontano,Bodega Otto Bestué,Bodega Otto Bestué 2015 Bestué de Otto Bestué Chardonnay (Somontano),Chardonnay,12.0,83,Michael Schachner,"Oily aromas of citrus rind and nettle come in front of a juicy palate. From that point on this Chardonnay struggles. Weedy, peppery, pyrazinic flavors finish bitter. As a whole, this Chardonnay gets a passing grade but barely.",Bestué de Otto Bestué,@wineschach
41006,40979,Spain,Northern Spain,Rioja,Bodegas Franco-Españolas,Bodegas Franco-Españolas 2006 Diamante Semi-Sweet Malvasia-Viura White (Rioja),White Blend,12.0,86,Michael Schachner,"This semisweet blend of Malvasia and Viura is not everyday stuff, but if you have a taste for something sweet and different, give it a try. The nose is floral and waxy, while flavors of honey and ultraripe pineapple are heady and sugary. Not a drop-dead winner but unique and interesting.",Diamante Semi-Sweet Malvasia-Viura,@wineschach
41024,40997,Spain,Levante,Alicante,Bocopa,Bocopa 2014 Conde de Alicante Selección Tempranillo (Alicante),Tempranillo,9.0,86,Michael Schachner,"Plum and raspberry aromas are modest on the nose. This everyday Tempranillo feels a bit choppy and edgy, while plum, raspberry and prune flavors end slightly bitter.",Conde de Alicante Selección,@wineschach
